event_id,session_id,user_id,event_timestamp,event_name,page_path,value
E00040714,S0012936,U009538,2025-02-20 20:18:27,page_view,/category/sneakers,0.0
E00040715,S0012937,U011085,2025-02-20 13:24:36,page_view,/category/running,0.0
E00040716,S0012938,U012044,2025-02-20 14:14:14,page_view,/,0.0
E00040717,S0012939,U006397,2025-02-20 11:15:10,page_view,/cart,0.0
E00040718,S0012939,U006397,2025-02-20 11:16:00,page_view,/category/running,0.0
E00040719,S0012939,U006397,2025-02-20 11:16:51,page_view,/,0.0
E00040720,S0012939,U006397,2025-02-20 11:17:42,page_view,/,0.0
E00040721,S0012939,U006397,2025-02-20 11:18:33,page_view,/category/running,0.0
E00040722,S0012939,U006397,2025-02-20 11:19:24,page_view,/category/boots,0.0
E00040723,S0012939,U006397,2025-02-20 11:20:15,page_view,/category/running,0.0
E00040724,S0012940,U004034,2025-02-20 10:55:47,page_view,/contact,0.0
E00040725,S0012940,U004034,2025-02-20 10:55:59,page_view,/category/boots,0.0
E00040726,S0012940,U004034,2025-02-20 10:56:12,page_view,/,0.0
E00040727,S0012940,U004034,2025-02-20 10:56:24,page_view,/,0.0
E00040728,S0012940,U004034,2025-02-20 10:56:37,page_view,/product/adidas-ultraboost,0.0
E00040729,S0012940,U004034,2025-02-20 10:56:49,page_view,/,0.0
E00040730,S0012940,U004034,2025-02-20 10:57:02,page_view,/,0.0
E00040731,S0012940,U004034,2025-02-20 10:57:14,page_view,/,0.0
E00040732,S0012940,U004034,2025-02-20 10:57:27,page_view,/,0.0
E00040733,S0012940,U004034,2025-02-20 10:57:39,page_view,/product/nike-air-max,0.0
E00040734,S0012940,U004034,2025-02-20 10:57:52,page_view,/account,0.0
E00040735,S0012940,U004034,2025-02-20 10:58:04,page_view,/category/running,0.0
E00040736,S0012940,U004034,2025-02-20 10:58:17,page_view,/account,0.0
E00040737,S0012940,U004034,2025-02-20 10:58:29,page_view,/product/adidas-ultraboost,0.0
E00040738,S0012940,U004034,2025-02-20 10:57:14,add_to_cart,/cart,145.4
E00040739,S0012941,U002962,2025-02-20 11:43:51,page_view,/,0.0
E00040740,S0012941,U002962,2025-02-20 11:44:07,page_view,/,0.0
E00040741,S0012941,U002962,2025-02-20 11:44:23,page_view,/category/sneakers,0.0
E00040742,S0012941,U002962,2025-02-20 11:44:39,page_view,/,0.0
E00040743,S0012941,U002962,2025-02-20 11:44:55,page_view,/product/nike-air-max,0.0
E00040744,S0012942,U001567,2025-02-20 11:38:26,page_view,/product/adidas-ultraboost,0.0
E00040745,S0012943,U009839,2025-02-20 12:02:24,page_view,/,0.0
E00040746,S0012943,U009839,2025-02-20 12:02:47,page_view,/product/nike-air-max,0.0
E00040747,S0012943,U009839,2025-02-20 12:03:11,page_view,/,0.0
E00040748,S0012943,U009839,2025-02-20 12:03:34,page_view,/,0.0
E00040749,S0012943,U009839,2025-02-20 12:03:58,page_view,/,0.0
E00040750,S0012943,U009839,2025-02-20 12:04:21,page_view,/,0.0
E00040751,S0012943,U009839,2025-02-20 12:03:34,add_to_cart,/cart,152.23
E00040752,S0012944,U002903,2025-02-20 17:02:59,page_view,/blog/shoe-care,0.0
E00040753,S0012945,U013745,2025-02-20 09:22:26,page_view,/category/sneakers,0.0
E00040754,S0012945,U013745,2025-02-20 09:23:08,page_view,/,0.0
E00040755,S0012945,U013745,2025-02-20 09:23:50,page_view,/blog/shoe-care,0.0
E00040756,S0012945,U013745,2025-02-20 09:23:03,view_item,/product/adidas-ultraboost,0.0
E00040757,S0012946,U009167,2025-02-20 17:23:32,page_view,/product/puma-suede,0.0
E00040758,S0012947,U000922,2025-02-20 19:45:49,page_view,/,0.0
E00040759,S0012947,U000922,2025-02-20 19:45:51,page_view,/,0.0
E00040760,S0012947,U000922,2025-02-20 19:45:54,page_view,/cart,0.0
E00040761,S0012947,U000922,2025-02-20 19:45:56,page_view,/product/nike-air-max,0.0
E00040762,S0012948,U010696,2025-02-20 23:59:16,page_view,/,0.0
E00040763,S0012948,U010696,2025-02-21 00:00:23,page_view,/,0.0
E00040764,S0012948,U010696,2025-02-21 00:01:30,page_view,/,0.0
E00040765,S0012948,U010696,2025-02-21 00:00:57,add_to_cart,/cart,150.06
E00040766,S0012949,U014202,2025-02-20 17:26:26,page_view,/contact,0.0
E00040767,S0012949,U014202,2025-02-20 17:26:39,page_view,/category/sneakers,0.0
E00040768,S0012949,U014202,2025-02-20 17:26:52,page_view,/product/puma-suede,0.0
E00040769,S0012949,U014202,2025-02-20 17:26:38,view_item,/product/adidas-ultraboost,0.0
E00040770,S0012950,U012624,2025-02-20 19:52:45,page_view,/,0.0
E00040771,S0012951,U005174,2025-02-20 18:43:50,page_view,/product/nike-air-max,0.0
E00040772,S0012951,U005174,2025-02-20 18:44:53,page_view,/category/sneakers,0.0
E00040773,S0012951,U005174,2025-02-20 18:45:56,page_view,/product/puma-suede,0.0
E00040774,S0012951,U005174,2025-02-20 18:44:46,view_item,/product/adidas-ultraboost,0.0
E00040775,S0012952,U011356,2025-02-20 05:01:30,page_view,/checkout,0.0
E00040776,S0012953,U010926,2025-02-20 22:01:02,page_view,/cart,0.0
E00040777,S0012954,U009949,2025-02-20 19:07:48,page_view,/contact,0.0
E00040778,S0012955,U012334,2025-02-20 12:45:37,page_view,/category/sneakers,0.0
E00040779,S0012955,U012334,2025-02-20 12:45:45,page_view,/,0.0
E00040780,S0012955,U012334,2025-02-20 12:45:54,page_view,/product/puma-suede,0.0
E00040781,S0012955,U012334,2025-02-20 12:46:03,page_view,/product/puma-suede,0.0
E00040782,S0012955,U012334,2025-02-20 12:46:12,page_view,/,0.0
E00040783,S0012955,U012334,2025-02-20 12:46:21,page_view,/category/sneakers,0.0
E00040784,S0012955,U012334,2025-02-20 12:46:30,page_view,/checkout,0.0
E00040785,S0012955,U012334,2025-02-20 12:46:08,add_to_cart,/cart,132.46
E00040786,S0012956,U012949,2025-02-20 14:51:43,page_view,/blog/shoe-care,0.0
E00040787,S0012956,U012949,2025-02-20 14:52:04,page_view,/category/boots,0.0
E00040788,S0012957,U009133,2025-02-20 19:01:08,page_view,/category/sneakers,0.0
E00040789,S0012958,U001316,2025-02-20 18:15:13,page_view,/category/running,0.0
E00040790,S0012959,U000546,2025-02-20 20:20:02,page_view,/,0.0
E00040791,S0012960,U009220,2025-02-20 07:41:18,page_view,/,0.0
E00040792,S0012960,U009220,2025-02-20 07:41:34,page_view,/,0.0
E00040793,S0012960,U009220,2025-02-20 07:41:50,page_view,/cart,0.0
E00040794,S0012960,U009220,2025-02-20 07:42:07,page_view,/product/nike-air-max,0.0
E00040795,S0012960,U009220,2025-02-20 07:42:23,page_view,/category/boots,0.0
E00040796,S0012960,U009220,2025-02-20 07:42:40,page_view,/category/sneakers,0.0
E00040797,S0012960,U009220,2025-02-20 07:42:56,page_view,/,0.0
E00040798,S0012961,U010823,2025-02-20 06:45:35,page_view,/,0.0
E00040799,S0012962,U001744,2025-02-20 13:57:58,page_view,/,0.0
E00040800,S0012962,U001744,2025-02-20 13:58:06,page_view,/checkout,0.0
E00040801,S0012962,U001744,2025-02-20 13:58:15,page_view,/product/adidas-ultraboost,0.0
E00040802,S0012962,U001744,2025-02-20 13:58:24,page_view,/blog/shoe-care,0.0
E00040803,S0012962,U001744,2025-02-20 13:58:15,add_to_cart,/cart,152.71
E00040804,S0012963,U001834,2025-02-20 08:17:19,page_view,/,0.0
E00040805,S0012964,U002427,2025-02-20 14:44:43,page_view,/product/nike-air-max,0.0
E00040806,S0012964,U002427,2025-02-20 14:44:57,page_view,/contact,0.0
E00040807,S0012964,U002427,2025-02-20 14:45:11,page_view,/cart,0.0
E00040808,S0012964,U002427,2025-02-20 14:45:25,page_view,/category/boots,0.0
E00040809,S0012964,U002427,2025-02-20 14:45:39,page_view,/,0.0
E00040810,S0012964,U002427,2025-02-20 14:45:04,view_item,/product/adidas-ultraboost,0.0
E00040811,S0012964,U002427,2025-02-20 14:45:18,add_to_cart,/cart,65.96
E00040812,S0012965,U004352,2025-02-20 07:53:37,page_view,/,0.0
E00040813,S0012965,U004352,2025-02-20 07:53:39,page_view,/category/running,0.0
E00040814,S0012965,U004352,2025-02-20 07:53:42,page_view,/product/adidas-ultraboost,0.0
E00040815,S0012965,U004352,2025-02-20 07:53:45,page_view,/account,0.0
E00040816,S0012966,U014885,2025-02-20 15:44:28,page_view,/product/puma-suede,0.0
E00040817,S0012966,U014885,2025-02-20 15:44:28,page_view,/category/sneakers,0.0
E00040818,S0012966,U014885,2025-02-20 15:44:29,page_view,/category/boots,0.0
E00040819,S0012966,U014885,2025-02-20 15:44:30,page_view,/,0.0
E00040820,S0012966,U014885,2025-02-20 15:44:31,page_view,/,0.0
E00040821,S0012966,U014885,2025-02-20 15:44:32,page_view,/,0.0
E00040822,S0012966,U014885,2025-02-20 15:44:33,page_view,/,0.0
E00040823,S0012966,U014885,2025-02-20 15:44:33,page_view,/,0.0
E00040824,S0012966,U014885,2025-02-20 15:44:34,page_view,/product/puma-suede,0.0
E00040825,S0012966,U014885,2025-02-20 15:44:35,page_view,/checkout,0.0
E00040826,S0012966,U014885,2025-02-20 15:44:36,page_view,/cart,0.0
E00040827,S0012966,U014885,2025-02-20 15:44:37,page_view,/,0.0
E00040828,S0012966,U014885,2025-02-20 15:44:38,page_view,/category/sneakers,0.0
E00040829,S0012966,U014885,2025-02-20 15:44:31,view_item,/product/nike-air-max,0.0
E00040830,S0012967,U011384,2025-02-20 06:16:02,page_view,/product/nike-air-max,0.0
E00040831,S0012967,U011384,2025-02-20 06:16:25,page_view,/category/boots,0.0
E00040832,S0012967,U011384,2025-02-20 06:16:48,page_view,/category/running,0.0
E00040833,S0012967,U011384,2025-02-20 06:16:36,add_to_cart,/cart,129.33
E00040834,S0012968,U007694,2025-02-20 09:25:56,page_view,/,0.0
E00040835,S0012968,U007694,2025-02-20 09:26:49,page_view,/category/sneakers,0.0
E00040836,S0012968,U007694,2025-02-20 09:27:42,page_view,/,0.0
E00040837,S0012968,U007694,2025-02-20 09:27:15,add_to_cart,/cart,129.54
E00040838,S0012969,U002043,2025-02-20 13:46:07,page_view,/category/running,0.0
E00040839,S0012970,U003449,2025-02-20 06:50:59,page_view,/checkout,0.0
E00040840,S0012971,U004519,2025-02-20 10:39:16,page_view,/cart,0.0
E00040841,S0012972,U001262,2025-02-20 10:45:36,page_view,/product/puma-suede,0.0
E00040842,S0012972,U001262,2025-02-20 10:46:04,page_view,/,0.0
E00040843,S0012973,U005604,2025-02-20 17:38:49,page_view,/category/boots,0.0
E00040844,S0012974,U005381,2025-02-20 12:15:59,page_view,/cart,0.0
E00040845,S0012974,U005381,2025-02-20 12:16:30,page_view,/checkout,0.0
E00040846,S0012974,U005381,2025-02-20 12:16:17,view_item,/product/nike-air-max,0.0
E00040847,S0012975,U005012,2025-02-20 14:28:48,page_view,/blog/running-tips,0.0
E00040848,S0012975,U005012,2025-02-20 14:28:58,page_view,/,0.0
E00040849,S0012976,U008260,2025-02-20 06:08:46,page_view,/blog/shoe-care,0.0
E00040850,S0012976,U008260,2025-02-20 06:09:24,page_view,/category/running,0.0
E00040851,S0012976,U008260,2025-02-20 06:10:03,page_view,/,0.0
E00040852,S0012976,U008260,2025-02-20 06:10:42,page_view,/product/puma-suede,0.0
E00040853,S0012976,U008260,2025-02-20 06:11:21,page_view,/,0.0
E00040854,S0012976,U008260,2025-02-20 06:12:00,page_view,/category/sneakers,0.0
E00040855,S0012976,U008260,2025-02-20 06:12:39,page_view,/category/running,0.0
E00040856,S0012977,U002567,2025-02-20 17:37:07,page_view,/cart,0.0
E00040857,S0012977,U002567,2025-02-20 17:38:01,page_view,/,0.0
E00040858,S0012977,U002567,2025-02-20 17:38:55,page_view,/,0.0
E00040859,S0012977,U002567,2025-02-20 17:39:49,page_view,/category/sneakers,0.0
E00040860,S0012977,U002567,2025-02-20 17:38:55,add_to_cart,/cart,148.21
E00040861,S0012978,U003764,2025-02-20 10:18:22,page_view,/product/nike-air-max,0.0
E00040862,S0012978,U003764,2025-02-20 10:18:23,page_view,/,0.0
E00040863,S0012978,U003764,2025-02-20 10:18:25,page_view,/category/boots,0.0
E00040864,S0012978,U003764,2025-02-20 10:18:26,page_view,/cart,0.0
E00040865,S0012978,U003764,2025-02-20 10:18:28,page_view,/category/running,0.0
E00040866,S0012978,U003764,2025-02-20 10:18:29,page_view,/category/sneakers,0.0
E00040867,S0012978,U003764,2025-02-20 10:18:31,page_view,/category/sneakers,0.0
E00040868,S0012979,U004277,2025-02-20 10:48:11,page_view,/category/sneakers,0.0
E00040869,S0012980,U005780,2025-02-20 18:43:05,page_view,/category/sneakers,0.0
E00040870,S0012981,U006941,2025-02-20 14:57:12,page_view,/,0.0
E00040871,S0012981,U006941,2025-02-20 14:57:58,page_view,/,0.0
E00040872,S0012981,U006941,2025-02-20 14:58:44,page_view,/,0.0
E00040873,S0012982,U008647,2025-02-20 07:08:22,page_view,/,0.0
E00040874,S0012983,U004420,2025-02-20 07:32:32,page_view,/,0.0
E00040875,S0012983,U004420,2025-02-20 07:32:44,page_view,/,0.0
E00040876,S0012983,U004420,2025-02-20 07:32:57,page_view,/category/sneakers,0.0
E00040877,S0012983,U004420,2025-02-20 07:33:10,page_view,/cart,0.0
E00040878,S0012983,U004420,2025-02-20 07:33:23,page_view,/product/puma-suede,0.0
E00040879,S0012983,U004420,2025-02-20 07:33:35,page_view,/product/nike-air-max,0.0
E00040880,S0012983,U004420,2025-02-20 07:33:48,page_view,/,0.0
E00040881,S0012983,U004420,2025-02-20 07:34:01,page_view,/category/sneakers,0.0
E00040882,S0012983,U004420,2025-02-20 07:33:23,add_to_cart,/cart,172.52
E00040883,S0012984,U010155,2025-02-20 15:47:05,page_view,/category/sneakers,0.0
E00040884,S0012985,U000235,2025-02-20 09:02:31,page_view,/,0.0
E00040885,S0012986,U011607,2025-02-20 11:06:17,page_view,/product/nike-air-max,0.0
E00040886,S0012986,U011607,2025-02-20 11:06:28,page_view,/category/running,0.0
E00040887,S0012986,U011607,2025-02-20 11:06:40,page_view,/,0.0
E00040888,S0012986,U011607,2025-02-20 11:06:51,page_view,/,0.0
E00040889,S0012986,U011607,2025-02-20 11:06:40,add_to_cart,/cart,129.53
E00040890,S0012987,U009944,2025-02-20 22:23:16,page_view,/product/adidas-ultraboost,0.0
E00040891,S0012987,U009944,2025-02-20 22:23:52,page_view,/,0.0
E00040892,S0012987,U009944,2025-02-20 22:24:28,page_view,/blog/shoe-care,0.0
E00040893,S0012987,U009944,2025-02-20 22:25:05,page_view,/,0.0
E00040894,S0012987,U009944,2025-02-20 22:25:41,page_view,/category/running,0.0
E00040895,S0012987,U009944,2025-02-20 22:26:18,page_view,/category/sneakers,0.0
E00040896,S0012987,U009944,2025-02-20 22:26:54,page_view,/,0.0
E00040897,S0012987,U009944,2025-02-20 22:24:32,view_item,/product/adidas-ultraboost,0.0
E00040898,S0012988,U001666,2025-02-20 10:09:08,page_view,/product/nike-air-max,0.0
E00040899,S0012989,U013783,2025-02-20 18:38:11,page_view,/,0.0
E00040900,S0012990,U010363,2025-02-20 18:24:59,page_view,/cart,0.0
E00040901,S0012991,U000695,2025-02-20 09:54:41,page_view,/product/adidas-ultraboost,0.0
E00040902,S0012992,U007999,2025-02-20 11:31:39,page_view,/category/sneakers,0.0
E00040903,S0012993,U003810,2025-02-20 05:43:31,page_view,/category/sneakers,0.0
E00040904,S0012994,U001802,2025-02-20 00:55:28,page_view,/,0.0
E00040905,S0012995,U000566,2025-02-20 17:39:29,page_view,/product/nike-air-max,0.0
E00040906,S0012995,U000566,2025-02-20 17:40:58,page_view,/category/running,0.0
E00040907,S0012996,U013119,2025-02-20 12:25:42,page_view,/,0.0
E00040908,S0012997,U008227,2025-02-20 17:40:29,page_view,/checkout,0.0
E00040909,S0012997,U008227,2025-02-20 17:41:18,page_view,/category/sneakers,0.0
E00040910,S0012997,U008227,2025-02-20 17:42:08,page_view,/category/sneakers,0.0
E00040911,S0012997,U008227,2025-02-20 17:42:58,page_view,/product/puma-suede,0.0
E00040912,S0012997,U008227,2025-02-20 17:41:28,view_item,/product/nike-air-max,0.0
E00040913,S0012997,U008227,2025-02-20 17:42:08,add_to_cart,/cart,161.49
E00040914,S0012998,U001005,2025-02-20 12:42:51,page_view,/product/adidas-ultraboost,0.0
E00040915,S0012998,U001005,2025-02-20 12:43:44,page_view,/product/puma-suede,0.0
E00040916,S0012998,U001005,2025-02-20 12:44:37,page_view,/,0.0
E00040917,S0012998,U001005,2025-02-20 12:45:30,page_view,/category/running,0.0
E00040918,S0012998,U001005,2025-02-20 12:44:37,add_to_cart,/cart,90.1
E00040919,S0012998,U001005,2025-02-20 12:45:20,begin_checkout,/checkout,0.0
E00040920,S0012998,U001005,2025-02-20 12:46:02,purchase,/checkout/success,69.99
E00040921,S0012999,U010689,2025-02-20 10:28:52,page_view,/product/nike-air-max,0.0
E00040922,S0013000,U000157,2025-02-20 00:31:50,page_view,/category/sneakers,0.0
E00040923,S0013001,U012502,2025-02-20 11:30:22,page_view,/,0.0
E00040924,S0013001,U012502,2025-02-20 11:31:02,page_view,/product/nike-air-max,0.0
E00040925,S0013002,U007513,2025-02-20 07:11:50,page_view,/blog/shoe-care,0.0
E00040926,S0013003,U006731,2025-02-20 09:55:13,page_view,/product/puma-suede,0.0
E00040927,S0013003,U006731,2025-02-20 09:55:43,page_view,/,0.0
E00040928,S0013003,U006731,2025-02-20 09:56:13,page_view,/checkout,0.0
E00040929,S0013003,U006731,2025-02-20 09:56:43,page_view,/product/puma-suede,0.0
E00040930,S0013003,U006731,2025-02-20 09:57:13,page_view,/,0.0
E00040931,S0013003,U006731,2025-02-20 09:57:43,page_view,/category/running,0.0
E00040932,S0013003,U006731,2025-02-20 09:58:13,page_view,/product/adidas-ultraboost,0.0
E00040933,S0013003,U006731,2025-02-20 09:58:43,page_view,/blog/shoe-care,0.0
E00040934,S0013003,U006731,2025-02-20 09:59:13,page_view,/product/adidas-ultraboost,0.0
E00040935,S0013004,U013198,2025-02-20 18:39:07,page_view,/product/adidas-ultraboost,0.0
E00040936,S0013005,U006002,2025-02-20 16:20:39,page_view,/,0.0
E00040937,S0013006,U000788,2025-02-20 15:23:13,page_view,/,0.0
E00040938,S0013006,U000788,2025-02-20 15:23:17,page_view,/category/sneakers,0.0
E00040939,S0013006,U000788,2025-02-20 15:23:22,page_view,/category/sneakers,0.0
E00040940,S0013006,U000788,2025-02-20 15:23:26,page_view,/,0.0
E00040941,S0013006,U000788,2025-02-20 15:23:31,page_view,/cart,0.0
E00040942,S0013006,U000788,2025-02-20 15:23:24,add_to_cart,/cart,161.07
E00040943,S0013007,U014292,2025-02-20 08:21:29,page_view,/cart,0.0
E00040944,S0013008,U008083,2025-02-20 11:05:30,page_view,/category/sneakers,0.0
E00040945,S0013008,U008083,2025-02-20 11:06:19,page_view,/product/puma-suede,0.0
E00040946,S0013008,U008083,2025-02-20 11:05:59,view_item,/product/adidas-ultraboost,0.0
E00040947,S0013009,U003569,2025-02-20 08:02:19,page_view,/,0.0
E00040948,S0013010,U009422,2025-02-20 09:48:53,page_view,/category/sneakers,0.0
E00040949,S0013010,U009422,2025-02-20 09:50:11,page_view,/category/boots,0.0
E00040950,S0013010,U009422,2025-02-20 09:51:30,page_view,/product/nike-air-max,0.0
E00040951,S0013010,U009422,2025-02-20 09:52:49,page_view,/,0.0
E00040952,S0013010,U009422,2025-02-20 09:51:30,add_to_cart,/cart,67.28
E00040953,S0013011,U004173,2025-02-20 12:02:10,page_view,/product/adidas-ultraboost,0.0
E00040954,S0013012,U001204,2025-02-20 00:55:08,page_view,/category/sneakers,0.0
E00040955,S0013012,U001204,2025-02-20 00:57:01,page_view,/blog/shoe-care,0.0
E00040956,S0013013,U012478,2025-02-20 16:53:26,page_view,/,0.0
E00040957,S0013014,U003363,2025-02-20 00:07:10,page_view,/,0.0
E00040958,S0013015,U003853,2025-02-20 10:35:08,page_view,/category/boots,0.0
E00040959,S0013016,U012009,2025-02-20 04:42:28,page_view,/product/nike-air-max,0.0
E00040960,S0013016,U012009,2025-02-20 04:43:03,page_view,/cart,0.0
E00040961,S0013016,U012009,2025-02-20 04:43:38,page_view,/,0.0
E00040962,S0013016,U012009,2025-02-20 04:44:13,page_view,/,0.0
E00040963,S0013017,U008885,2025-02-20 10:53:50,page_view,/,0.0
E00040964,S0013018,U013549,2025-02-20 13:19:31,page_view,/contact,0.0
E00040965,S0013019,U011536,2025-02-20 15:38:50,page_view,/category/running,0.0
E00040966,S0013020,U005385,2025-02-20 21:13:04,page_view,/category/running,0.0
E00040967,S0013020,U005385,2025-02-20 21:13:17,page_view,/,0.0
E00040968,S0013020,U005385,2025-02-20 21:13:30,page_view,/product/adidas-ultraboost,0.0
E00040969,S0013020,U005385,2025-02-20 21:13:43,page_view,/,0.0
E00040970,S0013020,U005385,2025-02-20 21:13:56,page_view,/product/nike-air-max,0.0
E00040971,S0013020,U005385,2025-02-20 21:14:09,page_view,/,0.0
E00040972,S0013020,U005385,2025-02-20 21:14:22,page_view,/checkout,0.0
E00040973,S0013020,U005385,2025-02-20 21:13:31,view_item,/product/nike-air-max,0.0
E00040974,S0013020,U005385,2025-02-20 21:14:07,begin_checkout,/checkout,0.0
E00040975,S0013020,U005385,2025-02-20 21:14:25,purchase,/checkout/success,407.97
E00040976,S0013021,U002589,2025-02-20 17:55:31,page_view,/category/running,0.0
E00040977,S0013022,U013496,2025-02-20 13:12:18,page_view,/,0.0
E00040978,S0013022,U013496,2025-02-20 13:13:34,page_view,/,0.0
E00040979,S0013022,U013496,2025-02-20 13:13:03,view_item,/product/nike-air-max,0.0
E00040980,S0013023,U009778,2025-02-20 09:48:16,page_view,/category/sneakers,0.0
E00040981,S0013024,U003701,2025-02-20 20:13:12,page_view,/account,0.0
E00040982,S0013025,U007087,2025-02-20 16:30:23,page_view,/,0.0
E00040983,S0013025,U007087,2025-02-20 16:30:43,page_view,/category/boots,0.0
E00040984,S0013025,U007087,2025-02-20 16:31:04,page_view,/cart,0.0
E00040985,S0013025,U007087,2025-02-20 16:31:24,page_view,/,0.0
E00040986,S0013025,U007087,2025-02-20 16:31:45,page_view,/product/puma-suede,0.0
E00040987,S0013025,U007087,2025-02-20 16:30:53,view_item,/product/nike-air-max,0.0
E00040988,S0013026,U011296,2025-02-20 23:05:06,page_view,/product/nike-air-max,0.0
E00040989,S0013027,U010478,2025-02-20 18:27:56,page_view,/category/running,0.0
E00040990,S0013027,U010478,2025-02-20 18:28:10,page_view,/product/nike-air-max,0.0
E00040991,S0013027,U010478,2025-02-20 18:28:24,page_view,/product/nike-air-max,0.0
E00040992,S0013027,U010478,2025-02-20 18:28:38,page_view,/,0.0
E00040993,S0013027,U010478,2025-02-20 18:28:52,page_view,/,0.0
E00040994,S0013027,U010478,2025-02-20 18:28:31,add_to_cart,/cart,155.8
E00040995,S0013028,U009912,2025-02-20 09:29:23,page_view,/product/adidas-ultraboost,0.0
E00040996,S0013028,U009912,2025-02-20 09:31:25,page_view,/account,0.0
E00040997,S0013029,U004587,2025-02-20 20:44:58,page_view,/contact,0.0
E00040998,S0013029,U004587,2025-02-20 20:45:40,page_view,/,0.0
E00040999,S0013029,U004587,2025-02-20 20:46:22,page_view,/category/sneakers,0.0
E00041000,S0013029,U004587,2025-02-20 20:46:01,add_to_cart,/cart,113.14
E00041001,S0013030,U000171,2025-02-20 12:09:39,page_view,/contact,0.0
E00041002,S0013030,U000171,2025-02-20 12:10:00,page_view,/cart,0.0
E00041003,S0013030,U000171,2025-02-20 12:10:21,page_view,/,0.0
E00041004,S0013030,U000171,2025-02-20 12:10:43,page_view,/category/running,0.0
E00041005,S0013030,U000171,2025-02-20 12:11:04,page_view,/category/sneakers,0.0
E00041006,S0013030,U000171,2025-02-20 12:11:26,page_view,/category/sneakers,0.0
E00041007,S0013030,U000171,2025-02-20 12:11:47,page_view,/,0.0
E00041008,S0013030,U000171,2025-02-20 12:12:09,page_view,/category/sneakers,0.0
E00041009,S0013030,U000171,2025-02-20 12:12:30,page_view,/contact,0.0
E00041010,S0013030,U000171,2025-02-20 12:12:51,page_view,/,0.0
E00041011,S0013030,U000171,2025-02-20 12:13:13,page_view,/,0.0
E00041012,S0013030,U000171,2025-02-20 12:13:34,page_view,/category/running,0.0
E00041013,S0013030,U000171,2025-02-20 12:13:56,page_view,/product/nike-air-max,0.0
E00041014,S0013030,U000171,2025-02-20 12:14:17,page_view,/checkout,0.0
E00041015,S0013030,U000171,2025-02-20 12:11:09,view_item,/product/adidas-ultraboost,0.0
E00041016,S0013031,U003314,2025-02-20 14:25:40,page_view,/cart,0.0
E00041017,S0013031,U003314,2025-02-20 14:26:47,page_view,/,0.0
E00041018,S0013031,U003314,2025-02-20 14:26:20,view_item,/product/nike-air-max,0.0
E00041019,S0013032,U008182,2025-02-20 11:57:40,page_view,/category/boots,0.0
E00041020,S0013033,U005867,2025-02-20 22:06:18,page_view,/product/puma-suede,0.0
E00041021,S0013033,U005867,2025-02-20 22:06:45,page_view,/category/running,0.0
E00041022,S0013034,U011939,2025-02-20 12:59:40,page_view,/category/running,0.0
E00041023,S0013034,U011939,2025-02-20 12:59:49,page_view,/,0.0
E00041024,S0013035,U011704,2025-02-20 09:01:35,page_view,/category/sneakers,0.0
E00041025,S0013036,U001302,2025-02-20 17:48:34,page_view,/category/sneakers,0.0
E00041026,S0013037,U011023,2025-02-20 16:31:20,page_view,/category/running,0.0
E00041027,S0013038,U008673,2025-02-20 10:16:35,page_view,/account,0.0
E00041028,S0013039,U010772,2025-02-20 16:48:41,page_view,/account,0.0
E00041029,S0013039,U010772,2025-02-20 16:49:38,page_view,/account,0.0
E00041030,S0013040,U013887,2025-02-20 15:36:01,page_view,/category/running,0.0
E00041031,S0013040,U013887,2025-02-20 15:36:15,page_view,/category/running,0.0
E00041032,S0013040,U013887,2025-02-20 15:36:29,page_view,/product/puma-suede,0.0
E00041033,S0013040,U013887,2025-02-20 15:36:44,page_view,/blog/shoe-care,0.0
E00041034,S0013040,U013887,2025-02-20 15:36:58,page_view,/,0.0
E00041035,S0013040,U013887,2025-02-20 15:36:37,add_to_cart,/cart,96.9
E00041036,S0013041,U002115,2025-02-20 18:31:01,page_view,/category/boots,0.0
E00041037,S0013041,U002115,2025-02-20 18:31:22,page_view,/,0.0
E00041038,S0013041,U002115,2025-02-20 18:31:13,view_item,/product/adidas-ultraboost,0.0
E00041039,S0013042,U011289,2025-02-20 06:01:34,page_view,/,0.0
E00041040,S0013042,U011289,2025-02-20 06:01:46,page_view,/category/running,0.0
E00041041,S0013042,U011289,2025-02-20 06:01:58,page_view,/account,0.0
E00041042,S0013042,U011289,2025-02-20 06:02:11,page_view,/blog/running-tips,0.0
E00041043,S0013042,U011289,2025-02-20 06:02:23,page_view,/,0.0
E00041044,S0013042,U011289,2025-02-20 06:02:35,page_view,/product/nike-air-max,0.0
E00041045,S0013042,U011289,2025-02-20 06:02:48,page_view,/category/sneakers,0.0
E00041046,S0013042,U011289,2025-02-20 06:03:00,page_view,/category/running,0.0
E00041047,S0013042,U011289,2025-02-20 06:03:12,page_view,/blog/running-tips,0.0
E00041048,S0013043,U004742,2025-02-20 08:44:48,page_view,/category/sneakers,0.0
E00041049,S0013044,U009336,2025-02-20 20:10:34,page_view,/,0.0
E00041050,S0013044,U009336,2025-02-20 20:12:54,page_view,/category/sneakers,0.0
E00041051,S0013044,U009336,2025-02-20 20:15:14,page_view,/,0.0
E00041052,S0013045,U007720,2025-02-20 14:23:52,page_view,/contact,0.0
E00041053,S0013046,U001115,2025-02-20 14:29:39,page_view,/account,0.0
E00041054,S0013047,U007945,2025-02-20 14:39:55,page_view,/category/running,0.0
